id,true_label,noaug_pred,aug_pred,noaug_correct,aug_correct,noaug_invalid,aug_invalid,outcome,invalid_transition,retrieved_id_noaug,retrieved_id_aug,similarity_noaug,similarity_aug
test_00920,Anxiety,Anxiety,Depression,True,False,False,False,noaug_only_correct,valid_to_valid,train_04155,aug_train_01167_0,0.474882572889328,0.4763992428779602
test_00921,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05483,train_05483,0.7824745774269104,0.7824745178222656
test_00922,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04249,train_04249,0.7090718150138855,0.7090718746185303
test_00923,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00748,aug_train_00748_1,0.4640118479728699,0.4893324077129364
test_00924,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00435,aug_train_00435_0,0.4618433117866516,0.6009930372238159
test_00925,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04578,train_04578,0.7092058658599854,0.7092059254646301
test_00926,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01080,train_01080,0.6179802417755127,0.6179803013801575
test_00927,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05298,train_05298,0.5950912237167358,0.5950911045074463
test_00928,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_02274,aug_train_00606_0,0.615013837814331,0.6211477518081665
test_00929,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_03169,train_03169,0.6191104650497437,0.6191104650497437
test_00930,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05775,aug_train_00034_1,0.2882257103919983,0.3291853070259094
test_00931,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_03620,train_03620,0.6053200960159302,0.6053200960159302
test_00932,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00129,aug_train_01428_0,0.373327374458313,0.476629376411438
test_00933,Depression,Anxiety,Depression,False,True,False,False,aug_only_correct,valid_to_valid,train_03471,train_03471,0.8122470378875732,0.8122468590736389
test_00934,Anxiety,Bipolar,Anxiety,False,True,False,False,aug_only_correct,valid_to_valid,train_01021,aug_train_03631_0,0.7149492502212524,0.7173991203308105
test_00935,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01124,aug_train_04297_0,0.6856428980827332,0.723945140838623
test_00936,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00277,train_00277,0.7371891736984253,0.7371894121170044
test_00937,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01942,aug_train_01942_0,0.6169993281364441,0.6629682779312134
test_00938,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02089,train_02089,0.5882753729820251,0.5882754921913147
test_00939,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03809,aug_train_04084_1,0.8126213550567627,0.8407738208770752
test_00940,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03344,train_03344,0.7630705237388611,0.7630703449249268
test_00941,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_05605,aug_train_00626_0,0.4535653591156006,0.4798436164855957
test_00942,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02927,aug_train_02927_0,0.773742139339447,0.7789002656936646
test_00943,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02362,aug_train_04047_0,0.5174263715744019,0.540874183177948
test_00944,Bipolar,Bipolar,INVALID,True,False,False,True,noaug_only_correct,valid_to_invalid,train_00754,aug_train_04029_1,0.5653082132339478,0.6662019491195679
test_00945,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00753,aug_train_00706_1,0.5340017080307007,0.5432878136634827
test_00946,Bipolar,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_03691,train_03691,0.7522174119949341,0.7522170543670654
test_00947,Anxiety,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_03405,train_03405,0.6220637559890747,0.6220638155937195
test_00948,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_01970,aug_train_03108_0,0.3427390456199646,0.3679811358451843
test_00949,Bipolar,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_03818,train_03818,0.7628569602966309,0.7628571391105652
test_00950,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00307,train_00307,0.367725670337677,0.36772555112838745
test_00951,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00704,train_00704,0.6538385152816772,0.6538386344909668
test_00952,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_05514,train_05514,0.4583081007003784,0.4583081007003784
test_00953,Depression,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_04677,aug_train_04677_0,0.49277371168136597,0.505573034286499
test_00954,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01482,aug_train_02700_1,0.732376217842102,0.7336022853851318
test_00955,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01900,train_01900,0.7990351915359497,0.7990352511405945
test_00956,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01569,aug_train_01564_0,0.8217769265174866,0.8353592157363892
test_00957,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03344,train_03344,0.7616997957229614,0.7616998553276062
test_00958,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03595,train_03595,0.4500701427459717,0.4500700831413269
test_00959,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00237,train_00237,0.7876386642456055,0.787638783454895
test_00960,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05901,aug_train_00634_0,0.540992021560669,0.579086184501648
test_00961,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03238,train_03238,0.6325558423995972,0.6325559020042419
test_00962,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02021,aug_train_04483_1,0.8262297511100769,0.8454082012176514
test_00963,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03728,aug_train_03728_0,0.41022157669067383,0.4681118428707123
test_00964,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05815,train_05815,0.7418638467788696,0.7418639659881592
test_00965,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03434,train_03434,0.5844899415969849,0.5844895839691162
test_00966,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02175,train_02175,0.4789275825023651,0.4789274334907532
test_00967,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01232,train_01232,0.6449922323226929,0.6449922323226929
test_00968,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05030,train_05030,0.5169581770896912,0.5169581174850464
test_00969,Normal,Normal,Anxiety,True,False,False,False,noaug_only_correct,valid_to_valid,train_02129,aug_train_04799_0,0.3721029758453369,0.42147141695022583
test_00970,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03560,aug_train_05596_1,0.6543864607810974,0.6927245855331421
test_00971,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05246,train_05246,0.6798466444015503,0.6798465251922607
test_00972,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05200,train_05200,0.40983831882476807,0.4098381996154785
test_00973,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03248,train_03248,0.5665009021759033,0.5665007829666138
test_00974,Bipolar,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_03718,train_03718,0.7122671008110046,0.712267279624939
test_00975,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02269,aug_train_01986_0,0.5041700601577759,0.5155690312385559
test_00976,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02947,train_02947,0.7320746183395386,0.7320746779441833
test_00977,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_00153,train_00153,0.5932119488716125,0.5932119488716125
test_00978,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05707,train_05707,0.724694013595581,0.724694013595581
test_00979,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_03929,train_03929,0.7390241622924805,0.7390240430831909
test_00980,Anxiety,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_00966,train_00966,0.6075335741043091,0.6075334548950195
test_00981,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05735,aug_train_05735_0,0.4049879312515259,0.46742841601371765
test_00982,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01188,aug_train_01188_1,0.6689704656600952,0.7281907796859741
test_00983,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05113,aug_train_02867_0,0.49901077151298523,0.5334246158599854
test_00984,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00567,train_00567,0.8221257925033569,0.8221259117126465
test_00985,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_04182,train_04182,0.7120939493179321,0.7120940685272217
test_00986,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04899,train_04899,0.6915696263313293,0.6915697455406189
test_00987,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05639,train_05639,0.7012676000595093,0.7012674808502197
test_00988,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03976,train_03976,0.6971947550773621,0.6971946954727173
test_00989,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02912,train_02912,0.26465320587158203,0.26465320587158203
test_00990,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05586,train_05586,0.4804224967956543,0.4804224967956543
test_00991,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03722,train_03722,0.3351641595363617,0.3351641297340393
test_00992,Bipolar,INVALID,Depression,False,False,True,False,both_wrong,invalid_to_valid,train_05783,aug_train_02713_0,0.7263506650924683,0.7392841577529907
test_00993,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01356,aug_train_01356_1,0.666949450969696,0.6878643035888672
test_00994,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_00204,aug_train_00204_0,0.6738860607147217,0.6917988061904907
test_00995,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05349,aug_train_04261_0,0.8120920658111572,0.8147223591804504
test_00996,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05246,train_05246,0.7110368609428406,0.7110368609428406
test_00997,Bipolar,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_01178,aug_train_04511_1,0.5346575379371643,0.5365179181098938
test_00998,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03414,aug_train_00485_0,0.712043046951294,0.7171920537948608
test_00999,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00325,aug_train_03964_1,0.586533784866333,0.597027063369751
test_01000,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03513,train_03513,0.2785991132259369,0.2785990238189697
test_01001,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01828,train_01828,0.739773690700531,0.7397737503051758
test_01002,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03471,aug_train_03471_0,0.6383662223815918,0.6796208620071411
test_01003,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00355,train_00355,0.6174965500831604,0.6174964904785156
test_01004,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01881,train_01881,0.8229788541793823,0.8229787349700928
test_01005,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05036,train_05036,0.6204947829246521,0.620494544506073
test_01006,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01021,train_01021,0.6969667673110962,0.6969667673110962
test_01007,Bipolar,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_00523,train_00523,0.6217518448829651,0.6217517852783203
test_01008,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03042,aug_train_04188_0,0.694675862789154,0.7196646332740784
test_01009,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02213,train_02213,0.606229305267334,0.6062293648719788
test_01010,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04310,aug_train_04547_0,0.7889153361320496,0.7952220439910889
test_01011,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03200,train_03200,0.39903491735458374,0.3990350365638733
test_01012,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03378,aug_train_03289_1,0.6417165994644165,0.6896942853927612
test_01013,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05756,train_05756,0.7350624799728394,0.7350624203681946
test_01014,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05928,train_05928,0.6580372452735901,0.6580373644828796
test_01015,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00579,train_00579,0.3944922089576721,0.39449214935302734
test_01016,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_00642,train_00642,0.6530423164367676,0.6530424356460571
test_01017,Bipolar,Bipolar,Anxiety,True,False,False,False,noaug_only_correct,valid_to_valid,train_05473,aug_train_03154_1,0.5089049339294434,0.5317322015762329
test_01018,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_03888,train_03888,0.7151563167572021,0.715156078338623
test_01019,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_04948,aug_train_02236_0,0.7100611925125122,0.7487980127334595
test_01020,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03428,aug_train_03428_0,0.6986774206161499,0.7116402387619019
test_01021,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00731,train_00731,0.7879364490509033,0.7879364490509033
test_01022,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02576,train_02576,0.713272213935852,0.7132721543312073
test_01023,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01195,train_01195,0.740001916885376,0.7400016784667969
test_01024,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01459,train_01459,0.5501160025596619,0.5501159429550171
test_01025,Anxiety,Anxiety,Bipolar,True,False,False,False,noaug_only_correct,valid_to_valid,train_02404,aug_train_00539_0,0.69161057472229,0.7332919836044312
