id,nested_source_id,source_id,old_split,new_split,nested_role
train_added_val_search_00338,val_search_00338,val_search_00338,val_search,train,train_added
train_01632,train_01632,train_01632,train,train,train_legacy
train_03479,train_03479,train_03479,train,train,train_legacy
train_02087,train_02087,train_02087,train,train,train_legacy
train_05016,train_05016,train_05016,train,train,train_legacy
train_00775,train_00775,train_00775,train,train,train_legacy
train_02855,train_02855,train_02855,train,train,train_legacy
train_03198,train_03198,train_03198,train,train,train_legacy
train_01826,train_01826,train_01826,train,train,train_legacy
train_02307,train_02307,train_02307,train,train,train_legacy
train_03881,train_03881,train_03881,train,train,train_legacy
train_02439,train_02439,train_02439,train,train,train_legacy
train_added_val_search_00195,val_search_00195,val_search_00195,val_search,train,train_added
train_03422,train_03422,train_03422,train,train,train_legacy
train_01567,train_01567,train_01567,train,train,train_legacy
train_03927,train_03927,train_03927,train,train,train_legacy
train_added_test_01453,test_01453,test_01453,test,train,train_added
train_02029,train_02029,train_02029,train,train,train_legacy
train_05873,train_05873,train_05873,train,train,train_legacy
train_02180,train_02180,train_02180,train,train,train_legacy
train_05562,train_05562,train_05562,train,train,train_legacy
train_04229,train_04229,train_04229,train,train,train_legacy
train_05797,train_05797,train_05797,train,train,train_legacy
train_04623,train_04623,train_04623,train,train,train_legacy
train_added_test_01694,test_01694,test_01694,test,train,train_added
train_00518,train_00518,train_00518,train,train,train_legacy
train_added_val_search_00332,val_search_00332,val_search_00332,val_search,train,train_added
train_05470,train_05470,train_05470,train,train,train_legacy
train_05189,train_05189,train_05189,train,train,train_legacy
train_05865,train_05865,train_05865,train,train,train_legacy
train_added_test_01257,test_01257,test_01257,test,train,train_added
train_02064,train_02064,train_02064,train,train,train_legacy
train_02169,train_02169,train_02169,train,train,train_legacy
train_00129,train_00129,train_00129,train,train,train_legacy
train_04160,train_04160,train_04160,train,train,train_legacy
train_added_test_00461,test_00461,test_00461,test,train,train_added
train_04379,train_04379,train_04379,train,train,train_legacy
train_02725,train_02725,train_02725,train,train,train_legacy
train_05535,train_05535,train_05535,train,train,train_legacy
train_02661,train_02661,train_02661,train,train,train_legacy
train_00016,train_00016,train_00016,train,train,train_legacy
train_03885,train_03885,train_03885,train,train,train_legacy
train_02084,train_02084,train_02084,train,train,train_legacy
train_01107,train_01107,train_01107,train,train,train_legacy
train_04203,train_04203,train_04203,train,train,train_legacy
train_04631,train_04631,train_04631,train,train,train_legacy
train_added_val_search_00158,val_search_00158,val_search_00158,val_search,train,train_added
train_02585,train_02585,train_02585,train,train,train_legacy
train_04850,train_04850,train_04850,train,train,train_legacy
train_05744,train_05744,train_05744,train,train,train_legacy
train_03658,train_03658,train_03658,train,train,train_legacy
train_05508,train_05508,train_05508,train,train,train_legacy
train_03898,train_03898,train_03898,train,train,train_legacy
train_01348,train_01348,train_01348,train,train,train_legacy
train_01072,train_01072,train_01072,train,train,train_legacy
train_03436,train_03436,train_03436,train,train,train_legacy
train_01405,train_01405,train_01405,train,train,train_legacy
train_05407,train_05407,train_05407,train,train,train_legacy
train_05399,train_05399,train_05399,train,train,train_legacy
train_02792,train_02792,train_02792,train,train,train_legacy
train_05198,train_05198,train_05198,train,train,train_legacy
train_03686,train_03686,train_03686,train,train,train_legacy
train_01239,train_01239,train_01239,train,train,train_legacy
train_00721,train_00721,train_00721,train,train,train_legacy
train_added_test_01281,test_01281,test_01281,test,train,train_added
train_03444,train_03444,train_03444,train,train,train_legacy
train_added_test_01749,test_01749,test_01749,test,train,train_added
train_01446,train_01446,train_01446,train,train,train_legacy
train_00828,train_00828,train_00828,train,train,train_legacy
train_added_test_02460,test_02460,test_02460,test,train,train_added
train_02231,train_02231,train_02231,train,train,train_legacy
train_00184,train_00184,train_00184,train,train,train_legacy
train_02298,train_02298,train_02298,train,train,train_legacy
train_01705,train_01705,train_01705,train,train,train_legacy
train_01883,train_01883,train_01883,train,train,train_legacy
train_01255,train_01255,train_01255,train,train,train_legacy
train_04974,train_04974,train_04974,train,train,train_legacy
train_00471,train_00471,train_00471,train,train,train_legacy
train_03709,train_03709,train_03709,train,train,train_legacy
train_04840,train_04840,train_04840,train,train,train_legacy
train_03782,train_03782,train_03782,train,train,train_legacy
train_03701,train_03701,train_03701,train,train,train_legacy
train_04282,train_04282,train_04282,train,train,train_legacy
train_01547,train_01547,train_01547,train,train,train_legacy
train_added_test_00536,test_00536,test_00536,test,train,train_added
train_00799,train_00799,train_00799,train,train,train_legacy
train_04953,train_04953,train_04953,train,train,train_legacy
train_03933,train_03933,train_03933,train,train,train_legacy
train_03624,train_03624,train_03624,train,train,train_legacy
train_00262,train_00262,train_00262,train,train,train_legacy
train_02623,train_02623,train_02623,train,train,train_legacy
train_00774,train_00774,train_00774,train,train,train_legacy
train_02106,train_02106,train_02106,train,train,train_legacy
train_01796,train_01796,train_01796,train,train,train_legacy
train_04715,train_04715,train_04715,train,train,train_legacy
train_02666,train_02666,train_02666,train,train,train_legacy
train_02333,train_02333,train_02333,train,train,train_legacy
train_04517,train_04517,train_04517,train,train,train_legacy
train_03216,train_03216,train_03216,train,train,train_legacy
train_added_test_01372,test_01372,test_01372,test,train,train_added
train_00952,train_00952,train_00952,train,train,train_legacy
train_03233,train_03233,train_03233,train,train,train_legacy
train_05233,train_05233,train_05233,train,train,train_legacy
train_03820,train_03820,train_03820,train,train,train_legacy
train_03115,train_03115,train_03115,train,train,train_legacy
train_added_val_confirm_00076,val_confirm_00076,val_confirm_00076,val_confirm,train,train_added
train_added_val_search_00098,val_search_00098,val_search_00098,val_search,train,train_added
train_03307,train_03307,train_03307,train,train,train_legacy
train_03292,train_03292,train_03292,train,train,train_legacy
train_00023,train_00023,train_00023,train,train,train_legacy
train_04175,train_04175,train_04175,train,train,train_legacy
train_05775,train_05775,train_05775,train,train,train_legacy
train_03892,train_03892,train_03892,train,train,train_legacy
train_04039,train_04039,train_04039,train,train,train_legacy
train_03719,train_03719,train_03719,train,train,train_legacy
train_00266,train_00266,train_00266,train,train,train_legacy
train_01744,train_01744,train_01744,train,train,train_legacy
train_02216,train_02216,train_02216,train,train,train_legacy
train_00254,train_00254,train_00254,train,train,train_legacy
train_added_val_confirm_01006,val_confirm_01006,val_confirm_01006,val_confirm,train,train_added
train_03235,train_03235,train_03235,train,train,train_legacy
train_02377,train_02377,train_02377,train,train,train_legacy
train_added_val_search_00178,val_search_00178,val_search_00178,val_search,train,train_added
train_02796,train_02796,train_02796,train,train,train_legacy
train_02862,train_02862,train_02862,train,train,train_legacy
train_01608,train_01608,train_01608,train,train,train_legacy
train_03280,train_03280,train_03280,train,train,train_legacy
train_04968,train_04968,train_04968,train,train,train_legacy
train_01102,train_01102,train_01102,train,train,train_legacy
train_05702,train_05702,train_05702,train,train,train_legacy
train_00446,train_00446,train_00446,train,train,train_legacy
train_added_val_confirm_00417,val_confirm_00417,val_confirm_00417,val_confirm,train,train_added
train_03749,train_03749,train_03749,train,train,train_legacy
train_added_val_confirm_00196,val_confirm_00196,val_confirm_00196,val_confirm,train,train_added
train_04543,train_04543,train_04543,train,train,train_legacy
train_04795,train_04795,train_04795,train,train,train_legacy
train_added_val_confirm_00113,val_confirm_00113,val_confirm_00113,val_confirm,train,train_added
train_04040,train_04040,train_04040,train,train,train_legacy
train_02498,train_02498,train_02498,train,train,train_legacy
train_00888,train_00888,train_00888,train,train,train_legacy
train_added_val_confirm_00505,val_confirm_00505,val_confirm_00505,val_confirm,train,train_added
train_03864,train_03864,train_03864,train,train,train_legacy
train_03398,train_03398,train_03398,train,train,train_legacy
train_04390,train_04390,train_04390,train,train,train_legacy
train_02428,train_02428,train_02428,train,train,train_legacy
train_01673,train_01673,train_01673,train,train,train_legacy
train_01324,train_01324,train_01324,train,train,train_legacy
train_04750,train_04750,train_04750,train,train,train_legacy
train_04989,train_04989,train_04989,train,train,train_legacy
train_01697,train_01697,train_01697,train,train,train_legacy
train_added_test_01223,test_01223,test_01223,test,train,train_added
train_02482,train_02482,train_02482,train,train,train_legacy
train_added_test_00686,test_00686,test_00686,test,train,train_added
train_04908,train_04908,train_04908,train,train,train_legacy
train_05119,train_05119,train_05119,train,train,train_legacy
train_added_test_01421,test_01421,test_01421,test,train,train_added
train_05010,train_05010,train_05010,train,train,train_legacy
train_05432,train_05432,train_05432,train,train,train_legacy
train_00316,train_00316,train_00316,train,train,train_legacy
train_00890,train_00890,train_00890,train,train,train_legacy
train_03738,train_03738,train_03738,train,train,train_legacy
train_05263,train_05263,train_05263,train,train,train_legacy
train_01100,train_01100,train_01100,train,train,train_legacy
train_04439,train_04439,train_04439,train,train,train_legacy
train_03335,train_03335,train_03335,train,train,train_legacy
train_04949,train_04949,train_04949,train,train,train_legacy
train_04633,train_04633,train_04633,train,train,train_legacy
train_02395,train_02395,train_02395,train,train,train_legacy
train_05904,train_05904,train_05904,train,train,train_legacy
train_04523,train_04523,train_04523,train,train,train_legacy
train_05134,train_05134,train_05134,train,train,train_legacy
train_01342,train_01342,train_01342,train,train,train_legacy
train_02811,train_02811,train_02811,train,train,train_legacy
train_05568,train_05568,train_05568,train,train,train_legacy
